,node1,node2,weight,label,PA,LP_w,PA_w,L3_w,L3,LP,SP,SP_w
887,29381,2634602,5.0,1,100,0.0,1989.0,0.0,0.0,0,1.0,0.2
888,220589,2749890,0.0,0,12,0.0,270.0,0.0,0.0,0,5.0,1.3499999999999999
889,1386887,2169840,0.0,0,255,0.0,4620.0,0.0,0.0,0,5.0,1.0
890,2204,2215409,5.0,1,120,0.0,2134.0,0.0,0.0,0,1.0,0.2
891,44,2148043,5.0,1,87,0.0,1830.0,0.0,0.0,0,1.0,0.2
892,105825,2727591,0.0,0,9,0.0,195.0,0.0,0.0,0,7.0,1.4
893,1474527,2396451,0.0,0,16,0.0,320.0,0.0,0.0,0,7.0,1.4
894,36183,2674928,4.0,1,2292,700.0,42938.0,2.996613459992953,0.13530369262775183,8,1.0,0.25
895,21082,2563117,2.0,1,391,0.0,5292.0,0.0,0.0,0,1.0,0.5
896,1796912,2215384,0.0,0,27,0.0,630.0,0.0,0.0,0,5.0,1.0
897,2097120,2348921,0.0,0,162,0.0,2346.0,0.0,0.0,0,5.0,1.0
898,180495,2394577,0.0,0,20,0.0,399.0,0.0,0.0,0,5.0,1.0
899,2076466,2294710,0.0,0,80,0.0,1548.0,0.0,0.0,0,5.0,1.0
900,3736,2260929,4.0,1,1476,1925.0,18483.0,19.652976333260845,1.7401927227862906,40,1.0,0.25
901,35108,2668303,4.0,1,156,0.0,2926.0,0.0,0.0,0,1.0,0.25
902,9039,2372756,3.0,1,1464,100.0,19236.0,0.13322431163816736,0.00624621925365186,1,1.0,0.3333333333333333
903,64475,2792573,2.0,1,21,0.0,209.0,0.0,0.0,0,1.0,0.5
904,67090,2321271,0.0,0,69,0.0,1218.0,0.0,0.0,0,5.0,1.05
905,11800,2423267,5.0,1,474,0.0,10800.0,0.0,0.0,0,1.0,0.2
906,2734,2233145,4.0,1,147,0.0,2556.0,0.0,0.0,0,1.0,0.25
907,612780,2165494,0.0,0,174,8.0,654.0,0.009250428122249948,0.004225092295508593,1,3.0,1.75
908,3726,2260720,5.0,1,444,40.0,8664.0,0.1780117642961781,0.01818181818181818,1,1.0,0.2
909,20932,2161031,0.0,0,800,0.0,15416.0,0.0,0.0,0,5.0,1.0
910,4863,2288373,5.0,1,2380,3834.0,49966.0,27.846746483694567,1.2783637881260919,40,1.0,0.2
911,17527,2512743,5.0,1,117,0.0,2130.0,0.0,0.0,0,1.0,0.2
912,36894,2231235,0.0,0,33,0.0,637.0,0.0,0.0,0,7.0,1.4
913,94859,2278617,0.0,0,120,0.0,2247.0,0.0,0.0,0,5.0,1.0
914,73277,2500103,0.0,0,25,0.0,550.0,0.0,0.0,0,7.0,1.4
915,1972698,2632841,0.0,0,36,0.0,750.0,0.0,0.0,0,5.0,1.05
916,2561,2227840,5.0,1,364,665.0,7930.0,5.54192125495789,0.23833304370634642,7,1.0,0.2
917,48872,2741398,5.0,1,44,0.0,1100.0,0.0,0.0,0,1.0,0.2
918,2035086,2872780,0.0,0,28,0.0,414.0,0.0,0.0,0,5.0,1.05
919,88503,2375299,0.0,0,186,80.0,3445.0,0.3719844011611991,0.02156655464068768,1,3.0,0.7
920,60612,2781276,1.0,1,189,20.0,2403.0,0.02830182382121677,0.005112565306249343,1,1.0,1.0
921,1166226,2984742,0.0,0,20,0.0,400.0,0.0,0.0,0,7.0,1.4
922,4187,2274502,5.0,1,66,0.0,1140.0,0.0,0.0,0,1.0,0.2
923,1017,2180704,1.0,1,7313,311.0,104512.0,1.1512020242352512,0.10312176590976614,7,1.0,0.7
924,364904,3023288,4.0,1,15,0.0,288.0,0.0,0.0,0,1.0,0.25
925,59136,2776568,4.0,1,765,0.0,13221.0,0.0,0.0,0,1.0,0.25
926,1101872,2519481,0.0,0,16,0.0,260.0,0.0,0.0,0,5.0,1.15
927,3552,2254005,5.0,1,660,406.0,9163.0,0.5117429093568615,0.035210198118083576,6,1.0,0.2
928,3358,2247353,5.0,1,2052,164.0,43146.0,0.8974721664219822,0.04674700963709704,2,1.0,0.2
929,941991,3236943,0.0,0,28,0.0,266.0,0.0,0.0,0,7.0,2.15
930,504455,2336614,0.0,0,18,0.0,450.0,0.0,0.0,0,7.0,1.4
931,540,2163325,2.0,1,1728,100.0,30514.0,0.6154574548966636,0.027842302319485226,1,1.0,0.5
932,7690,2346004,4.0,1,9295,5704.0,179291.0,6.594519247227118,0.3155198823490704,62,1.0,0.25
933,172742,2786824,0.0,0,16,0.0,380.0,0.0,0.0,0,7.0,1.4
934,1626367,2468522,0.0,0,18,0.0,232.0,0.0,0.0,0,5.0,1.05
935,14442,2338951,0.0,0,155,0.0,3875.0,0.0,0.0,0,5.0,1.0
936,34166,2662234,5.0,1,1022,15.0,19072.0,0.006829071865238509,0.0018383036254991287,1,1.0,0.2
937,15953,2489039,3.0,1,3138,15196.0,39432.0,13.27212644049847,0.6970038947557875,177,1.0,0.3333333333333333
938,2938,2238426,5.0,1,196,390.0,3610.0,1.1507024305683973,0.05575389828169057,4,1.0,0.2
939,1861649,2650781,0.0,0,12,0.0,300.0,0.0,0.0,0,7.0,1.4
940,46049,2728472,5.0,1,234,0.0,5133.0,0.0,0.0,0,1.0,0.2
941,7390,2339281,5.0,1,171,0.0,3290.0,0.0,0.0,0,1.0,0.2
942,947376,2305188,0.0,0,16,0.0,300.0,0.0,0.0,0,7.0,1.45
943,67473,3256222,0.0,0,152,0.0,3320.0,0.0,0.0,0,11.0,2.25
944,1198365,2909188,0.0,0,9,0.0,135.0,0.0,0.0,0,7.0,1.5
945,46663,2731563,4.0,1,56,0.0,1040.0,0.0,0.0,0,1.0,0.25
946,28601,2628609,5.0,1,32,100.0,800.0,3.2224549634855455,0.1270001270001905,1,1.0,0.2
947,346967,3019520,5.0,1,15,0.0,375.0,0.0,0.0,0,1.0,0.2
948,354458,2301321,0.0,0,16,0.0,228.0,0.0,0.0,0,5.0,1.05
949,16624,2497420,3.0,1,4650,3444.0,66670.0,10.296507405778629,0.6227028412786066,47,1.0,0.3333333333333333
950,1965342,2311226,0.0,0,12,0.0,135.0,0.0,0.0,0,5.0,1.0
951,8971,2371481,3.0,1,1371,978.0,12267.0,4.155819780019076,0.5334981107368052,41,1.0,0.3333333333333333
952,7903,2349680,5.0,1,864,0.0,16200.0,0.0,0.0,0,1.0,0.2
953,10338,2393004,5.0,1,30,0.0,574.0,0.0,0.0,0,1.0,0.2
954,68291,2806984,5.0,1,24,0.0,494.0,0.0,0.0,0,1.0,0.2
955,2745,2233324,4.0,1,2880,75.0,51000.0,0.1573188101446969,0.008049088140271587,1,1.0,0.25
956,2003108,2881184,0.0,0,12,0.0,195.0,0.0,0.0,0,7.0,1.45
957,8139,2354421,4.0,1,100,0.0,2040.0,0.0,0.0,0,1.0,0.25
958,1274230,2287260,0.0,0,28,0.0,435.0,0.0,0.0,0,5.0,1.0
959,13151,2448002,3.0,1,1575,80.0,23283.0,2.405539117297055,0.12126781251816648,1,1.0,0.3333333333333333
960,85,2149151,1.0,1,425,1995.0,5369.0,16.28416183757216,1.5440833755180017,47,1.0,0.7333333333333334
961,16936,2504448,5.0,1,496,125.0,11260.0,0.09674290907080786,0.0032669622021749066,1,1.0,0.2
962,14861,2472239,4.0,1,4720,1085.0,86428.0,6.769027262015429,0.29846680915447105,12,1.0,0.25
963,2623,2229288,5.0,1,9053,11840.0,197316.0,26.745773791206993,1.1443298571669696,117,1.0,0.2
964,6665,2325612,5.0,1,36,0.0,825.0,0.0,0.0,0,1.0,0.2
965,1193724,2681188,0.0,0,30,0.0,435.0,0.0,0.0,0,7.0,1.7166666666666666
966,25382,2609146,5.0,1,445,0.0,11125.0,0.0,0.0,0,1.0,0.2
967,10707,2407546,1.0,1,80,0.0,640.0,0.0,0.0,0,1.0,1.0
968,462889,2934805,0.0,0,15,0.0,195.0,0.0,0.0,0,7.0,1.4
969,1303372,2388464,0.0,0,20,0.0,432.0,0.0,0.0,0,7.0,1.4
970,7530,2341716,5.0,1,24,0.0,560.0,0.0,0.0,0,1.0,0.2
971,6017,2310843,1.0,1,140,100.0,2806.0,2.0286020648339487,0.09759000729485333,1,1.0,0.65
972,20607,2551424,5.0,1,927,985.0,12495.0,2.651363319136361,0.19080978475253071,18,1.0,0.2
973,1759869,2377697,0.0,0,100,0.0,1089.0,0.0,0.0,0,7.0,1.4
974,18983,2531234,5.0,1,3490,250.0,72950.0,6.858612180742256,0.26102074457260754,2,1.0,0.2
975,1028887,2667593,0.0,0,9,0.0,182.0,0.0,0.0,0,5.0,1.1333333333333333
976,147394,2614386,0.0,0,16,0.0,266.0,0.0,0.0,0,5.0,1.05
977,40777,2247352,0.0,0,12,0.0,252.0,0.0,0.0,0,5.0,1.0
978,1667,2200751,5.0,1,455,175.0,6912.0,0.2585533837076368,0.01911691114056959,2,1.0,0.2
979,225991,2824848,0.0,0,66,0.0,1404.0,0.0,0.0,0,5.0,1.0
980,18983,2531414,5.0,1,2094,225.0,37934.0,3.9903484894353998,0.1559204717301272,2,1.0,0.2
981,13030,2445432,4.0,1,68,0.0,1296.0,0.0,0.0,0,1.0,0.25
982,17841,2516880,4.0,1,63,102.0,913.0,0.4021037265047989,0.04127971199504712,3,1.0,0.25
983,1934555,2259870,0.0,0,152,0.0,1730.0,0.0,0.0,0,5.0,1.0
984,131432,3064739,0.0,0,9,0.0,105.0,0.0,0.0,0,7.0,1.45
985,559,2164582,4.0,1,90,0.0,1139.0,0.0,0.0,0,1.0,0.25
986,66767,2289338,0.0,0,244,0.0,4505.0,0.0,0.0,0,5.0,1.0
987,2353,2221456,4.0,1,6908,2004.0,108400.0,4.095463488757833,0.29474298884004047,37,1.0,0.25
988,4979,2291325,1.0,1,121,0.0,1710.0,0.0,0.0,0,1.0,1.0
989,2058,2211934,5.0,1,2958,0.0,58144.0,0.0,0.0,0,1.0,0.2
990,1536418,3026791,0.0,0,12,0.0,208.0,0.0,0.0,0,7.0,1.45
991,99605,3005157,0.0,0,16,0.0,323.0,0.0,0.0,0,inf,inf
992,7533,2341922,2.0,1,9825,1694.0,108030.0,7.128739810004422,0.5110591684121193,42,1.0,0.5
993,1605,2199464,5.0,1,594,125.0,10800.0,0.718818290981619,0.023274703205786385,1,1.0,0.2
994,11561,2419813,3.0,1,240,60.0,3038.0,3.0343304245450415,0.2,1,1.0,0.3333333333333333
995,7323,2338101,4.0,1,360,0.0,6075.0,0.0,0.0,0,1.0,0.25
996,18526,2525125,5.0,1,3874,0.0,75114.0,0.0,0.0,0,1.0,0.2
997,12191,2432544,5.0,1,60,0.0,1140.0,0.0,0.0,0,1.0,0.2
998,435770,3040713,4.0,1,9,0.0,140.0,0.0,0.0,0,1.0,0.25
999,182401,2568517,0.0,0,15,0.0,250.0,0.0,0.0,0,7.0,1.5333333333333332
